[2024-07-17 21:26:58,469] INFO  * Restarting with stat - call_trace=c:\curso\puc\sprint-03\mvp\back-end\api-rest-freegames\env\lib\site-packages\werkzeug\_internal.py L224 
[2024-07-17 22:10:48,734] INFO Game id 582 econtrado - call_trace=C:\Curso\PUC\Sprint-03\MVP\back-end\api-rest-freegames\rotas\gamerota.py L67  
[2024-07-17 22:10:48,736] INFO Adicionando game id: 582 id usuário 1. - call_trace=C:\Curso\PUC\Sprint-03\MVP\back-end\api-rest-freegames\rotas\gamerota.py L241 
[2024-07-17 22:10:48,766] INFO Adicionado cadastro do game: Game(idusuariogame=1, idgame=582, dtcadastrogame=2024-07-17 22:10:48.736351, dtalteracaogame=2024-07-17 22:10:48.736351) - call_trace=C:\Curso\PUC\Sprint-03\MVP\back-end\api-rest-freegames\rotas\gamerota.py L245 
[2024-07-17 22:10:48,770] INFO 127.0.0.1 - - [17/Jul/2024 22:10:48] "POST /AdicionaGameLista HTTP/1.1" 200 - - call_trace=c:\curso\puc\sprint-03\mvp\back-end\api-rest-freegames\env\lib\site-packages\werkzeug\_internal.py L224 
[2024-07-17 22:10:52,168] INFO Requisição dos dados do game id: 582 - call_trace=C:\Curso\PUC\Sprint-03\MVP\back-end\api-rest-freegames\rotas\gamerota.py L52  
[2024-07-17 22:10:52,171] INFO Carregando informações do game id: 582 - call_trace=C:\Curso\PUC\Sprint-03\MVP\back-end\api-rest-freegames\rotas\gamerota.py L63  
[2024-07-17 22:10:52,172] INFO Game id 582 econtrado - call_trace=C:\Curso\PUC\Sprint-03\MVP\back-end\api-rest-freegames\rotas\gamerota.py L67  
[2024-07-17 22:10:52,173] INFO Lista de 1 game(s) do usuário id 1 econtrada(s) - call_trace=C:\Curso\PUC\Sprint-03\MVP\back-end\api-rest-freegames\rotas\gamerota.py L182 
[2024-07-17 22:10:52,175] INFO 127.0.0.1 - - [17/Jul/2024 22:10:52] "GET /BuscaGamesLista?idusuariogame=1 HTTP/1.1" 200 - - call_trace=c:\curso\puc\sprint-03\mvp\back-end\api-rest-freegames\env\lib\site-packages\werkzeug\_internal.py L224 
[2024-07-17 22:11:04,678] INFO 127.0.0.1 - - [17/Jul/2024 22:11:04] "OPTIONS /EditaGameLista HTTP/1.1" 200 - - call_trace=c:\curso\puc\sprint-03\mvp\back-end\api-rest-freegames\env\lib\site-packages\werkzeug\_internal.py L224 
[2024-07-17 22:11:05,104] INFO Requisição dos dados do game id: 582 - call_trace=C:\Curso\PUC\Sprint-03\MVP\back-end\api-rest-freegames\rotas\gamerota.py L52  
[2024-07-17 22:11:05,105] INFO Carregando informações do game id: 582 - call_trace=C:\Curso\PUC\Sprint-03\MVP\back-end\api-rest-freegames\rotas\gamerota.py L63  
[2024-07-17 22:11:05,105] INFO Game id 582 econtrado - call_trace=C:\Curso\PUC\Sprint-03\MVP\back-end\api-rest-freegames\rotas\gamerota.py L67  
